TS,CAND,EVENT_ID,CLIENT,JOB_ID,STAGE,TYPE,BY,NOW,HIRE_DATE
2026-08-25 12:27:56.940,1787660385772x970521601976845000,1787660881521x873464070958076300,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.940,1787660385772x970521601976845000,1787660881088x446076910684742850,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.940,1787660385772x970521601976845000,1787660880765x341302797380705500,AVIV ,1775125002560x755091190743302100,Hired,Hired,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.940,1787660385772x970521601976845000,1787660878835x181019437744443400,AVIV ,1775125002560x755091190743302100,Moved to ATS,Offsite,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.940,1787660385772x970521601976845000,1787660879515x526272209464923900,AVIV ,1775125002560x755091190743302100,Offer,Offer,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.940,1787660385772x970521601976845000,1787660879257x516124157801248960,AVIV ,1775125002560x755091190743302100,Onsite,Final Interview,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.940,1787660385772x970521601976845000,1787660877157x905860691553550700,AVIV ,1775125002560x755091190743302100,Positive response,Positive Response,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.940,1787660385772x970521601976845000,1787660878427x182992886629526720,AVIV ,1775125002560x755091190743302100,Recruiter Screen,Recruiter Screen,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.962,1787660522402x762483584574998000,1787660881276x866340440151116300,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.962,1787660522402x762483584574998000,1787660880901x307854871164215040,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.962,1787660522402x762483584574998000,1787660879502x311251087418145100,AVIV ,1775125002560x755091190743302100,Hired,Hired,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.962,1787660522402x762483584574998000,1787660878498x958403304791833500,AVIV ,1775125002560x755091190743302100,Moved to ATS,Offsite,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.962,1787660522402x762483584574998000,1787660879195x362485308094015360,AVIV ,1775125002560x755091190743302100,Offer,Offer,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.962,1787660522402x762483584574998000,1787660878861x723475073268275700,AVIV ,1775125002560x755091190743302100,Onsite,Final Interview,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.962,1787660522402x762483584574998000,1787660877258x570821523468475000,AVIV ,1775125002560x755091190743302100,Positive response,Positive Response,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.962,1787660522402x762483584574998000,1787660878213x984224600174615200,AVIV ,1775125002560x755091190743302100,Recruiter Screen,Recruiter Screen,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.231,1787660283090x986487496121966300,1787660882846x516161629314321400,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.231,1787660283090x986487496121966300,1787660883451x496335701859226240,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.231,1787660283090x986487496121966300,1787660881962x336016312200949800,AVIV ,1775125002560x755091190743302100,Hired,Hired,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.231,1787660283090x986487496121966300,1787660880188x945302160736758000,AVIV ,1775125002560x755091190743302100,Moved to ATS,Offsite,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.231,1787660283090x986487496121966300,1787660881522x304782960112386360,AVIV ,1775125002560x755091190743302100,Offer,Offer,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.231,1787660283090x986487496121966300,1787660881188x761265355915354900,AVIV ,1775125002560x755091190743302100,Onsite,Final Interview,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.231,1787660283090x986487496121966300,1787660877417x254254622133820220,AVIV ,1775125002560x755091190743302100,Positive response,Positive Response,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.231,1787660283090x986487496121966300,1787660878731x306418048943104800,AVIV ,1775125002560x755091190743302100,Recruiter Screen,Recruiter Screen,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.369,1787660318952x957955725365614300,1787660883520x562856360347207000,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.369,1787660318952x957955725365614300,1787660883271x799276768234549100,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.369,1787660318952x957955725365614300,1787660882945x262215045535402880,AVIV ,1775125002560x755091190743302100,Hired,Hired,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.369,1787660318952x957955725365614300,1787660880978x651040959015175600,AVIV ,1775125002560x755091190743302100,Moved to ATS,Offsite,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.369,1787660318952x957955725365614300,1787660882533x463955659670050000,AVIV ,1775125002560x755091190743302100,Offer,Offer,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.369,1787660318952x957955725365614300,1787660882098x503845996429950200,AVIV ,1775125002560x755091190743302100,Onsite,Final Interview,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.369,1787660318952x957955725365614300,1787660877863x915162788585099500,AVIV ,1775125002560x755091190743302100,Positive response,Positive Response,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.369,1787660318952x957955725365614300,1787660879748x137027623002443420,AVIV ,1775125002560x755091190743302100,Recruiter Screen,Recruiter Screen,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.387,1787660349430x288094608662164060,1787660882437x164263947775443740,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.387,1787660349430x288094608662164060,1787660882752x423479433897499840,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.387,1787660349430x288094608662164060,1787660882190x341457423749060840,AVIV ,1775125002560x755091190743302100,Hired,Hired,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.387,1787660349430x288094608662164060,1787660881186x717754223859695900,AVIV ,1775125002560x755091190743302100,Moved to ATS,Offsite,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.387,1787660349430x288094608662164060,1787660881814x994565328445945900,AVIV ,1775125002560x755091190743302100,Offer,Offer,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.387,1787660349430x288094608662164060,1787660881495x723380240442808000,AVIV ,1775125002560x755091190743302100,Onsite,Final Interview,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.387,1787660349430x288094608662164060,1787660878336x402330976211634300,AVIV ,1775125002560x755091190743302100,Positive response,Positive Response,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.387,1787660349430x288094608662164060,1787660880633x702207989478598700,AVIV ,1775125002560x755091190743302100,Recruiter Screen,Recruiter Screen,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.424,1787660496761x201390620497531740,1787660884379x877541572195273500,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.424,1787660496761x201390620497531740,1787660883549x939262872436778600,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.424,1787660496761x201390620497531740,1787660883028x269169290128264740,AVIV ,1775125002560x755091190743302100,Hired,Hired,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.424,1787660496761x201390620497531740,1787660881618x517645302028571650,AVIV ,1775125002560x755091190743302100,Moved to ATS,Offsite,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.424,1787660496761x201390620497531740,1787660882540x930185011814220800,AVIV ,1775125002560x755091190743302100,Offer,Offer,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.424,1787660496761x201390620497531740,1787660882111x712317057340087400,AVIV ,1775125002560x755091190743302100,Onsite,Final Interview,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.424,1787660496761x201390620497531740,1787660879226x545507872421116400,AVIV ,1775125002560x755091190743302100,Positive response,Positive Response,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.424,1787660496761x201390620497531740,1787660880676x323213116546438000,AVIV ,1775125002560x755091190743302100,Recruiter Screen,Recruiter Screen,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.783,1787660371667x428858931502311940,1787660883011x435529610900817540,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.783,1787660371667x428858931502311940,1787660882703x156982400662206900,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.783,1787660371667x428858931502311940,1787660882446x860171666132880000,AVIV ,1775125002560x755091190743302100,Hired,Hired,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.783,1787660371667x428858931502311940,1787660879822x893881868217572900,AVIV ,1775125002560x755091190743302100,Moved to ATS,Offsite,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.783,1787660371667x428858931502311940,1787660882123x870297737009874300,AVIV ,1775125002560x755091190743302100,Offer,Offer,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.783,1787660371667x428858931502311940,1787660881037x711837855980636900,AVIV ,1775125002560x755091190743302100,Onsite,Final Interview,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.783,1787660371667x428858931502311940,1787660878002x140808946282890750,AVIV ,1775125002560x755091190743302100,Positive response,Positive Response,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.783,1787660371667x428858931502311940,1787660878212x474901671199106100,AVIV ,1775125002560x755091190743302100,Recruiter Screen,Recruiter Screen,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.852,1787660260361x945960412839540700,1787660883707x529359659511857700,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.852,1787660260361x945960412839540700,1787660883985x921296149151821400,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.852,1787660260361x945960412839540700,1787660883055x482479077997498400,AVIV ,1775125002560x755091190743302100,Hired,Hired,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.852,1787660260361x945960412839540700,1787660880923x567670173081218370,AVIV ,1775125002560x755091190743302100,Moved to ATS,Offsite,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.852,1787660260361x945960412839540700,1787660882547x475629226188534400,AVIV ,1775125002560x755091190743302100,Offer,Offer,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.852,1787660260361x945960412839540700,1787660882033x158070211086073000,AVIV ,1775125002560x755091190743302100,Onsite,Final Interview,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.852,1787660260361x945960412839540700,1787660879552x419188169660758660,AVIV ,1775125002560x755091190743302100,Positive response,Positive Response,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.852,1787660260361x945960412839540700,1787660879909x469569664001846100,AVIV ,1775125002560x755091190743302100,Recruiter Screen,Recruiter Screen,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.861,1787660328139x807727971244461400,1787660883702x188054410319074880,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.861,1787660328139x807727971244461400,1787660883439x539289127339541950,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.861,1787660328139x807727971244461400,1787660883124x221066110291759940,AVIV ,1775125002560x755091190743302100,Hired,Hired,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.861,1787660328139x807727971244461400,1787660880559x164591646234577570,AVIV ,1775125002560x755091190743302100,Moved to ATS,Offsite,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.861,1787660328139x807727971244461400,1787660882555x983892661492742400,AVIV ,1775125002560x755091190743302100,Offer,Offer,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.861,1787660328139x807727971244461400,1787660881634x238908636877233280,AVIV ,1775125002560x755091190743302100,Onsite,Final Interview,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.861,1787660328139x807727971244461400,1787660879665x791469281498173200,AVIV ,1775125002560x755091190743302100,Positive response,Positive Response,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.861,1787660328139x807727971244461400,1787660880326x554602985131167100,AVIV ,1775125002560x755091190743302100,Recruiter Screen,Recruiter Screen,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.961,1787660272565x722457485653845200,1787660881807x836716360055536300,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.961,1787660272565x722457485653845200,1787660882178x419019670932883260,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.961,1787660272565x722457485653845200,1787660881516x460526124377087740,AVIV ,1775125002560x755091190743302100,Hired,Hired,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.961,1787660272565x722457485653845200,1787660880388x717055458176317800,AVIV ,1775125002560x755091190743302100,Moved to ATS,Offsite,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.961,1787660272565x722457485653845200,1787660881227x480620856855118000,AVIV ,1775125002560x755091190743302100,Offer,Offer,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.961,1787660272565x722457485653845200,1787660880964x637066276691900200,AVIV ,1775125002560x755091190743302100,Onsite,Final Interview,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.961,1787660272565x722457485653845200,1787660879286x601228780325593360,AVIV ,1775125002560x755091190743302100,Positive response,Positive Response,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.961,1787660272565x722457485653845200,1787660879535x308409455283422460,AVIV ,1775125002560x755091190743302100,Recruiter Screen,Recruiter Screen,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.977,1787660294126x261607242173838240,1787660883070x798720568273348700,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.977,1787660294126x261607242173838240,1787660883345x702517122394308300,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.977,1787660294126x261607242173838240,1787660882631x699950763882277800,AVIV ,1775125002560x755091190743302100,Hired,Hired,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.977,1787660294126x261607242173838240,1787660881314x140354352942404720,AVIV ,1775125002560x755091190743302100,Moved to ATS,Offsite,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.977,1787660294126x261607242173838240,1787660882404x211066572615910000,AVIV ,1775125002560x755091190743302100,Offer,Offer,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.977,1787660294126x261607242173838240,1787660881881x664305564343168500,AVIV ,1775125002560x755091190743302100,Onsite,Final Interview,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.977,1787660294126x261607242173838240,1787660879649x567820269113226100,AVIV ,1775125002560x755091190743302100,Positive response,Positive Response,Rodrigo Gomes,Sequence,
2026-08-25 12:27:57.977,1787660294126x261607242173838240,1787660880873x501811676410310660,AVIV ,1775125002560x755091190743302100,Recruiter Screen,Recruiter Screen,Rodrigo Gomes,Sequence,
2026-08-25 12:27:58.051,1787660306022x327687908381196350,1787660881662x120601891969397860,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:58.051,1787660306022x327687908381196350,1787660882113x580770086023741000,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:58.051,1787660306022x327687908381196350,1787660881357x457093797183948160,AVIV ,1775125002560x755091190743302100,Hired,Hired,Rodrigo Gomes,Sequence,
2026-08-25 12:27:58.051,1787660306022x327687908381196350,1787660879209x970375607854838700,AVIV ,1775125002560x755091190743302100,Moved to ATS,Offsite,Rodrigo Gomes,Sequence,
2026-08-25 12:27:58.051,1787660306022x327687908381196350,1787660881059x674642256375284700,AVIV ,1775125002560x755091190743302100,Offer,Offer,Rodrigo Gomes,Sequence,
2026-08-25 12:27:58.051,1787660306022x327687908381196350,1787660880701x868355895211938300,AVIV ,1775125002560x755091190743302100,Onsite,Final Interview,Rodrigo Gomes,Sequence,
2026-08-25 12:27:58.051,1787660306022x327687908381196350,1787660878494x630336942413049200,AVIV ,1775125002560x755091190743302100,Positive response,Positive Response,Rodrigo Gomes,Sequence,
2026-08-25 12:27:58.051,1787660306022x327687908381196350,1787660878877x645875654355307600,AVIV ,1775125002560x755091190743302100,Recruiter Screen,Recruiter Screen,Rodrigo Gomes,Sequence,
2026-08-25 12:27:58.145,1787660339425x604874611717780400,1787660883041x194350458641394880,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:58.145,1787660339425x604874611717780400,1787660882736x776936363369214100,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:58.145,1787660339425x604874611717780400,1787660882019x809714911167235500,AVIV ,1775125002560x755091190743302100,Hired,Hired,Rodrigo Gomes,Sequence,
2026-08-25 12:27:58.145,1787660339425x604874611717780400,1787660880997x641414606869887900,AVIV ,1775125002560x755091190743302100,Moved to ATS,Offsite,Rodrigo Gomes,Sequence,
2026-08-25 12:27:58.145,1787660339425x604874611717780400,1787660881506x596623780638639900,AVIV ,1775125002560x755091190743302100,Offer,Offer,Rodrigo Gomes,Sequence,
2026-08-25 12:27:58.145,1787660339425x604874611717780400,1787660881218x735222458656861100,AVIV ,1775125002560x755091190743302100,Onsite,Final Interview,Rodrigo Gomes,Sequence,
2026-08-25 12:27:58.145,1787660339425x604874611717780400,1787660879729x909260647081267500,AVIV ,1775125002560x755091190743302100,Positive response,Positive Response,Rodrigo Gomes,Sequence,
2026-08-25 12:27:58.145,1787660339425x604874611717780400,1787660879962x811985043654772600,AVIV ,1775125002560x755091190743302100,Recruiter Screen,Recruiter Screen,Rodrigo Gomes,Sequence,
2026-08-25 12:27:58.161,1787660245559x959437315476500600,1787660882342x375232228576414300,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:58.161,1787660245559x959437315476500600,1787660882900x767455917752077400,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:58.161,1787660245559x959437315476500600,1787660882046x359981446690831320,AVIV ,1775125002560x755091190743302100,Hired,Hired,Rodrigo Gomes,Sequence,
2026-08-25 12:27:58.161,1787660245559x959437315476500600,1787660880399x623187701208657500,AVIV ,1775125002560x755091190743302100,Moved to ATS,Offsite,Rodrigo Gomes,Sequence,
2026-08-25 12:27:58.161,1787660245559x959437315476500600,1787660881798x970317307795577700,AVIV ,1775125002560x755091190743302100,Offer,Offer,Rodrigo Gomes,Sequence,
2026-08-25 12:27:58.161,1787660245559x959437315476500600,1787660881556x486321131105503800,AVIV ,1775125002560x755091190743302100,Onsite,Final Interview,Rodrigo Gomes,Sequence,
2026-08-25 12:27:58.161,1787660245559x959437315476500600,1787660878673x568088375563548400,AVIV ,1775125002560x755091190743302100,Positive response,Positive Response,Rodrigo Gomes,Sequence,
2026-08-25 12:27:58.161,1787660245559x959437315476500600,1787660879110x671281665917097200,AVIV ,1775125002560x755091190743302100,Recruiter Screen,Recruiter Screen,Rodrigo Gomes,Sequence,
2026-08-25 12:27:58.243,1787660235554x978044535428256300,1787660882144x522026894075566600,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:58.243,1787660235554x978044535428256300,1787660882641x192507268190483140,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:58.243,1787660235554x978044535428256300,1787660881524x774054216675479400,AVIV ,1775125002560x755091190743302100,Hired,Hired,Rodrigo Gomes,Sequence,
2026-08-25 12:27:58.243,1787660235554x978044535428256300,1787660880478x783899701210799500,AVIV ,1775125002560x755091190743302100,Moved to ATS,Offsite,Rodrigo Gomes,Sequence,
2026-08-25 12:27:58.243,1787660235554x978044535428256300,1787660881142x547265415278062100,AVIV ,1775125002560x755091190743302100,Offer,Offer,Rodrigo Gomes,Sequence,
2026-08-25 12:27:58.243,1787660235554x978044535428256300,1787660880866x196169273785553600,AVIV ,1775125002560x755091190743302100,Onsite,Final Interview,Rodrigo Gomes,Sequence,
2026-08-25 12:27:58.243,1787660235554x978044535428256300,1787660878668x428278606061546430,AVIV ,1775125002560x755091190743302100,Positive response,Positive Response,Rodrigo Gomes,Sequence,
2026-08-25 12:27:58.243,1787660235554x978044535428256300,1787660880231x836653047129658600,AVIV ,1775125002560x755091190743302100,Recruiter Screen,Recruiter Screen,Rodrigo Gomes,Sequence,
2026-08-25 12:27:58.244,1787660219992x477375950696680600,1787660882865x874894426652851600,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 15:54:09.683,1787673030840x164434929801335900,1787673254131x935195513210808600,AVIV ,1778238210297x617135774419124200,,,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.683,1787673030840x164434929801335900,1787673253884x325649698502196160,AVIV ,1778238210297x617135774419124200,,,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.683,1787673030840x164434929801335900,1787673253672x601553140545533700,AVIV ,1778238210297x617135774419124200,Hired,Hired,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.683,1787673030840x164434929801335900,1787673252773x135790718166084460,AVIV ,1778238210297x617135774419124200,Moved to ATS,Offsite,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.683,1787673030840x164434929801335900,1787673253373x262102203788585860,AVIV ,1778238210297x617135774419124200,Offer,Offer,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.683,1787673030840x164434929801335900,1787673253021x941680553310597600,AVIV ,1778238210297x617135774419124200,Onsite,Final Interview,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.683,1787673030840x164434929801335900,1787673250605x492206197509309060,AVIV ,1778238210297x617135774419124200,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.683,1787673030840x164434929801335900,1787673251874x654892054606628400,AVIV ,1778238210297x617135774419124200,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.683,1787673030840x164434929801335900,1787673252457x364007722918895400,AVIV ,1778238210297x617135774419124200,Recruiter Screen,Recruiter Screen,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.683,1787673030840x164434929801335900,1787673251274x113239103436699970,AVIV ,1778238210297x617135774419124200,Sequence,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.697,1787673031872x615298235950540500,1787673253630x507798725617931500,AVIV ,1778238210297x617135774419124200,,,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.697,1787673031872x615298235950540500,1787673253387x129600608562138620,AVIV ,1778238210297x617135774419124200,,,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.697,1787673031872x615298235950540500,1787673253111x122071408134292180,AVIV ,1778238210297x617135774419124200,Hired,Hired,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.697,1787673031872x615298235950540500,1787673251607x395336752136631740,AVIV ,1778238210297x617135774419124200,Moved to ATS,Offsite,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.697,1787673031872x615298235950540500,1787673252665x235158484670432640,AVIV ,1778238210297x617135774419124200,Offer,Offer,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.697,1787673031872x615298235950540500,1787673252046x351883246878907900,AVIV ,1778238210297x617135774419124200,Onsite,Final Interview,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.697,1787673031872x615298235950540500,1787673250914x851237642913471900,AVIV ,1778238210297x617135774419124200,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.697,1787673031872x615298235950540500,1787673250103x922787327685299300,AVIV ,1778238210297x617135774419124200,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.697,1787673031872x615298235950540500,1787673251288x885756519761944200,AVIV ,1778238210297x617135774419124200,Recruiter Screen,Recruiter Screen,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.697,1787673031872x615298235950540500,1787673250499x188215852980980770,AVIV ,1778238210297x617135774419124200,Sequence,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.817,1787673029911x535170670664612400,1787673253884x796404652288314100,AVIV ,1778238210297x617135774419124200,,,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.817,1787673029911x535170670664612400,1787673253573x234093232719542620,AVIV ,1778238210297x617135774419124200,,,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.817,1787673029911x535170670664612400,1787673253355x722766460002803800,AVIV ,1778238210297x617135774419124200,Hired,Hired,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.817,1787673029911x535170670664612400,1787673252363x682095810732952200,AVIV ,1778238210297x617135774419124200,Moved to ATS,Offsite,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.817,1787673029911x535170670664612400,1787673253038x340921317535453500,AVIV ,1778238210297x617135774419124200,Offer,Offer,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.817,1787673029911x535170670664612400,1787673252714x149824659418180900,AVIV ,1778238210297x617135774419124200,Onsite,Final Interview,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.817,1787673029911x535170670664612400,1787673250666x276367987941691800,AVIV ,1778238210297x617135774419124200,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.817,1787673029911x535170670664612400,1787673250076x178296130315216420,AVIV ,1778238210297x617135774419124200,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.817,1787673029911x535170670664612400,1787673251033x367820514445283700,AVIV ,1778238210297x617135774419124200,Recruiter Screen,Recruiter Screen,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.817,1787673029911x535170670664612400,1787673250315x387542383184104700,AVIV ,1778238210297x617135774419124200,Sequence,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.999,1787673029032x419643275724505660,1787673255003x770069051131896300,AVIV ,1778238210297x617135774419124200,,,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.999,1787673029032x419643275724505660,1787673254736x497257710407624600,AVIV ,1778238210297x617135774419124200,,,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.999,1787673029032x419643275724505660,1787673254405x804315416297815200,AVIV ,1778238210297x617135774419124200,Hired,Hired,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.999,1787673029032x419643275724505660,1787673252927x910858101161377300,AVIV ,1778238210297x617135774419124200,Moved to ATS,Offsite,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.999,1787673029032x419643275724505660,1787673254015x594336630490316200,AVIV ,1778238210297x617135774419124200,Offer,Offer,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.999,1787673029032x419643275724505660,1787673253437x428691099952782400,AVIV ,1778238210297x617135774419124200,Onsite,Final Interview,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.999,1787673029032x419643275724505660,1787673251880x930188374059970400,AVIV ,1778238210297x617135774419124200,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.999,1787673029032x419643275724505660,1787673250345x629968277270647800,AVIV ,1778238210297x617135774419124200,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.999,1787673029032x419643275724505660,1787673252435x133144033201788580,AVIV ,1778238210297x617135774419124200,Recruiter Screen,Recruiter Screen,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:09.999,1787673029032x419643275724505660,1787673251233x524783883447310660,AVIV ,1778238210297x617135774419124200,Sequence,Positive Response,Mikhail Kuzmin,Sequence,
